player_name,team_abbreviation,old_ppg,new_ppg,ppg_difference,ppg_percent_inc
Dean Wade,CLE,1.6666666666666667,1.6666666666666667,0,0
Deandre Ayton,PHX,19,19.683333333333334,0.6833333333333336,0.03471634208298058
Dejounte Murray,SAS,10.672413793103448,11.28448275862069,0.612068965517242,0.054239877769289624
Delon Wright,DAL,7.292307692307692,7.3307692307692305,0.038461538461538325,0.005246589716684125
Dennis Schroder,OKC,19.03174603174603,19.944444444444443,0.9126984126984112,0.04576203740549134
Dennis Smith Jr.,NYK,5.5,5.632352941176471,0.132352941176471,0.023498694516971397
Denzel Valentine,CHI,6.833333333333333,7.041666666666667,0.20833333333333393,0.029585798816568087
Deonte Burton,OKC,2.764705882352941,2.7941176470588234,0.02941176470588225,0.010526315789473606
Derrick Favors,NOP,9.222222222222221,9.311111111111112,0.08888888888889035,0.009546539379475139
Derrick Jones Jr.,MIA,8.901960784313726,8.92156862745098,0.019607843137254832,0.00219780219780219
Derrick Rose,DET,18.08,18.74,0.6600000000000001,0.03521878335112061
Derrick Walton Jr.,DET,2.0384615384615383,2.1346153846153846,0.09615384615384626,0.04504504504504514
Derrick White,SAS,10.37704918032787,10.540983606557377,0.16393442622950793,0.015552099533436947
Devin Booker,PHX,26.112903225806452,27.14516129032258,1.0322580645161281,0.03802733214497922
Devon Hall,OKC,1,1,0,0
Devonte' Graham,CHA,18.158730158730158,18.452380952380953,0.2936507936507944,0.015913978494623726
Dewan Hernandez,TOR,1,1,0,0
Dewayne Dedmon,ATL,5.818181818181818,5.909090909090909,0.09090909090909083,0.01538461538461533
Dillon Brooks,MEM,15.692307692307692,16.23846153846154,0.5461538461538478,0.033633349123638134
Dion Waiters,LAL,9.333333333333334,9.5,0.16666666666666607,0.01754385964912275
Domantas Sabonis,IND,18.5,19,0.5,0.02631578947368418
Donovan Mitchell,UTA,24.206349206349206,25.00793650793651,0.8015873015873041,0.03205331640748976
Donta Hall,DET,1.5,1.5,0,0
Donte DiVincenzo,MIL,9.372881355932204,9.516949152542374,0.14406779661016955,0.015138023152270752
Dorian Finney-Smith,DAL,9.328125,9.359375,0.03125,0.0033388981636059967
Doug McDermott,IND,10.387096774193548,10.508064516129032,0.12096774193548399,0.011511895625479718
Dragan Bender,GSW,6.6875,6.6875,0,0
Draymond Green,GSW,8.023255813953488,8.162790697674419,0.13953488372093048,0.017094017094017144
Drew Eubanks,SAS,3.642857142857143,3.75,0.1071428571428572,0.02857142857142858
Duncan Robinson,MIA,13.276923076923078,13.307692307692308,0.03076923076923066,0.0023121387283236983
Dusty Hannahs,MEM,6,6,0,0
Dwayne Bacon,CHA,5.743589743589744,5.833333333333333,0.08974358974358942,0.01538461538461533
Dwight Howard,LAL,7.548387096774194,7.564516129032258,0.016129032258064058,0.002132196162046851
Dwight Powell,DAL,9.4,9.4,0,0
Dzanan Musa,BKN,4.228571428571429,4.228571428571429,0,0
E'Twaun Moore,NOP,8.568627450980392,8.754901960784315,0.18627450980392268,0.021276595744680993
Ed Davis,UTA,1.32,1.34,0.020000000000000018,0.014925373134328401
Edmond Sumner,IND,4.56,4.58,0.020000000000000462,0.004366812227074357
Elfrid Payton,NYK,9.977777777777778,10.177777777777777,0.1999999999999993,0.01965065502183394
Elie Okobo,PHX,3.9814814814814814,4.027777777777778,0.04629629629629628,0.011494252873563204
Emmanuel Mudiay,UTA,7.3125,7.541666666666667,0.22916666666666696,0.0303867403314918
Enes Kanter,BOS,8.156862745098039,8.22549019607843,0.06862745098039191,0.008343265792610244
Eric Bledsoe,MIL,15.446428571428571,15.696428571428571,0.25,0.015927189988623414
Eric Gordon,HOU,14.529411764705882,14.544117647058824,0.014705882352942012,0.0010111223458039165
Eric Mika,SAC,6,6,0,0
Eric Paschall,GSW,13.95,14.408333333333333,0.4583333333333339,0.03181029496818977
Ersan Ilyasova,MIL,6.821428571428571,6.9375,0.11607142857142883,0.016731016731016735
Evan Fournier,ORL,18.852459016393443,19.360655737704917,0.5081967213114744,0.026248941574936402
Evan Turner,MIN,3.263157894736842,3.473684210526316,0.2105263157894739,0.06060606060606066
Frank Jackson,NOP,5.588235294117647,5.7254901960784315,0.13725490196078471,0.023972602739726123
Frank Kaminsky,PHX,11,11.109375,0.109375,0.009845288326300938
Frank Mason,MIL,2.3333333333333335,2.4166666666666665,0.08333333333333304,0.0344827586206895
Frank Ntilikina,NYK,6.2631578947368425,6.5701754385964914,0.30701754385964897,0.04672897196261683
Fred VanVleet,TOR,17.604166666666668,17.802083333333332,0.1979166666666643,0.011117612638970042
Furkan Korkmaz,PHI,9.734375,9.9140625,0.1796875,0.01812450748620964
Gabe Vincent,MIA,NA,NA,NA,NA
Garrett Temple,BKN,10.254545454545454,10.381818181818181,0.12727272727272698,0.012259194395796813
Garrison Mathews,WAS,5.444444444444445,5.527777777777778,0.08333333333333304,0.015075376884422065
Gary Clark,ORL,3.2,3.2,0,0
Gary Harris,DEN,10.375,10.598214285714286,0.22321428571428648,0.021061499578770126
Gary Payton II,WAS,3.896551724137931,3.913793103448276,0.01724137931034475,0.004405286343612369
Gary Trent Jr.,POR,7.660377358490566,7.943396226415095,0.2830188679245289,0.03562945368171033
George Hill,MIL,9.576923076923077,9.692307692307692,0.11538461538461497,0.011904761904761862
Georges Niang,UTA,5.793103448275862,5.818965517241379,0.025862068965516904,0.004444444444444362
Giannis Antetokounmpo,MIL,29.649122807017545,30.00877192982456,0.3596491228070171,0.01198479976615019
Glenn Robinson III,PHI,11.8,12.325,0.5249999999999986,0.04259634888438124
Goga Bitadze,IND,3.1020408163265305,3.2653061224489797,0.16326530612244916,0.050000000000000044
Goran Dragic,MIA,16.074074074074073,16.39814814814815,0.3240740740740762,0.01976284584980248
Gordon Hayward,BOS,17.288888888888888,18,0.7111111111111121,0.03950617283950619
Gorgui Dieng,MEM,7.379310344827586,7.568965517241379,0.1896551724137927,0.02505694760820043
Grant Williams,BOS,3.5161290322580645,3.5483870967741935,0.032258064516129004,0.009090909090909038
Grayson Allen,MEM,7.366666666666666,7.433333333333334,0.06666666666666732,0.008968609865470989
Hamidou Diallo,OKC,6.131578947368421,6.2368421052631575,0.10526315789473628,0.016877637130801593
Harrison Barnes,SAC,14.703125,14.828125,0.125,0.008429926238145424
Harry Giles III,SAC,6.973684210526316,7.328947368421052,0.3552631578947363,0.04847396768402146
Hassan Whiteside,POR,16.278688524590162,16.549180327868854,0.2704918032786914,0.01634472511144147
Henry Ellenson,BKN,NA,NA,NA,NA
Ian Mahinmi,WAS,7.447368421052632,7.473684210526316,0.02631578947368407,0.0035211267605633756
Ignas Brazdeikis,NYK,1.8888888888888888,1.8888888888888888,0,0
Iman Shumpert,BKN,4.153846153846154,4.3076923076923075,0.1538461538461533,0.03571428571428559
Isaac Bonga,WAS,4.586206896551724,4.603448275862069,0.017241379310345195,0.0037453183520600453
Isaiah Hartenstein,HOU,4.6521739130434785,4.673913043478261,0.02173913043478226,0.0046511627906975495
Isaiah Roby,OKC,NA,NA,NA,NA
Isaiah Thomas,WAS,12.2,12.75,0.5500000000000007,0.04313725490196085
Ish Smith,WAS,10.45,11.008333333333333,0.5583333333333336,0.05071915215745648
Ivica Zubac,LAC,7.984375,8.1015625,0.1171875,0.014464802314368419
J.J. Barea,DAL,7.461538461538462,7.634615384615385,0.17307692307692335,0.02267002518891692
J.P. Macura,CLE,NA,NA,NA,NA
JJ Redick,NOP,14.907407407407407,15.481481481481481,0.5740740740740744,0.037081339712918715
Ja Morant,MEM,17.64406779661017,17.889830508474578,0.24576271186440835,0.013737565135007235
JaKarr Sampson,IND,4.1923076923076925,4.269230769230769,0.07692307692307665,0.018018018018017945
JaMychal Green,LAC,6.472727272727273,6.5,0.027272727272727337,0.004195804195804231
JaVale McGee,LAL,6.786885245901639,6.819672131147541,0.03278688524590123,0.004807692307692291
